Word,Frequency 
homer¡¦,1
father¡¦,1
¡§octob,1
sky¡¨,1
¡§rocket,1
boy¡¨,1
yuji,1
oda,1
constitu,1
¡§impossible¡¨,1
¡§galaxy¡¨,1
¡§but,1
it¡¨,1
¡§at,1
tried¡¨,1
astronautship,1
kobayashi¡¦,1
¡§crazy¡¨,1
¡§astronaut,1
2004¡¨,1
disneyland,1
¡§just,1
heartgrip,1
dilbert,1
people¡¦,1
ninetofiv,1
doesn¡¦t,1
truestori,1
mpkdh,1
seema,2
biswa,2
mujh,2
haq,2
anjaan,2
ajnabi,1
abhi,2
aada,1
adhura,1
dancey,1
hamari,1
shaadi,2
mein,1
hssh,1
hahk,3
notcolor,1
notpictur,1
mineforeman,1
ofttim,1
rocketboy,1
jumanji,1
vangard,1
jarhead,1
prefabr,1
notemphas,1
presumptu,1
suraj,3
vivaah,1
ishq,1
vishq,1
shikhar,1
publica,1
lifeafirm,1
selfconflict,1
drainag,1
basedonatru,1
hickham,1
rileya,1
realizedthat,1
barnyard,1
jellyworm,1
changesthi,1
prem,4
ki,2
deewani,1
barjatyagot,1
app,1
dilli,2
shockgasp,1
h2efw,1
nambla,1
chaperon,1
hoseand,1
hedg,1
bullylol,1
sweetfunni,1
etctak,1
lava,1
righton,1
respectfear,1
engend,2
burdock,1
boilerpl,1
andrea,3
halli,3
eisenberg,3
megyn,2
warburton,5
bianca,1
kajlich,1
itun,1
brickbat,1
grievanc,1
onesit,1
aroundshahid,1
gr88,1
desi,1
valuesth,1
moviebesid,1
examinedbut,1
worseth,1
creaturesand,1
snakewa,1
coolth,1
thoughtther,1
sensebut,1
featurether,1
worsea,1
gist,2
thoughther,1
godzillath,1
versionwhich,1
muchbut,1
musical,1
loreyou,1
darthvad,1
stupifi,1
afterwhil,1
gattaca,1
dragonworldendingholi,1
expat,1
nonwestern,1
dwar,1
kidsmi,1
friendscould,1
saxophonist,1
bower,1
hollywwod,1
notmarshal,1
cinder,1
temperament,1
healey,1
joslyn,2
boi,1
hoohoo,1
kapur,1
comediansallyn,1
heali,1
feld,1
goofier,1
tensecond,1
pseudogon,1
interestingth,1
elef,1
executor,1
usabl,1
hesseman,3
screener,1
hessman,1
dorf,2
overdirect,1
seinfeldish,1
dork,1
philli,2
wkrp,1
ukranian,1
housekeep,1
untilyoul,1
korot,1
byte,1
berlinal,1
almodovar,2
filmswel,1
yash,1
covert,2
mpk,2
suman,1
hmapk,1
alock,1
passaway,1
jailso,1
piédra,1
deathlevel,1
notgolden,1
mentallychalleng,1
skyward,1
womenadela,1
leir,3
maricarmen,3
isabelwho,1
affix,1
embroid,1
podiatrist,1
pend,1
mirag,1
coalesc,1
unveil,1
piedra,5
haifa,1
salazar,3
cervera,3
adela,2
antonia,2
najwa,2
nimri,2
1954all,1
centimet,1
busco,1
crimen,1
ferpecto,1
entr,1
vivir,1
sonar,1
hongo,1
octavia,2
sarg,1
tujunga,1
kleptomaniac,1
fattish,1
taxidriv,1
ramón,1
peña,1
ángela,1
moviec,1
angola,2
mozambiqu,2
guinebissau,1
verd,1
tomé,1
ceuta,1
1415,1
pide,1
unarm,1
salgueiro,2
maia,3
disobey,1
focal,1
capita,1
stefano,1
accorsi,1
notb,1
ata,1
marriageit,1
elementsyou,1
moviebecaus,1
performancesand,1
thinkingbehav,1
perfectionthough,1
slowyou,1
itbecaus,1
rajshre,1
tearsspeci,1
capitã,1
abril,1
lisbon,2
halfportugues,1
halfblind,1
halfprejud,1
wentgo,1
portuguesefilm,1
trafficcongest,1
thoughtprov,1
notrender,1
caetano,1
bissau,1
vert,1
exactitud,1
spinola,1
multidimension,1
unstat,1
shahadah,2
pointof,1
problembrilli,1
notcopi,1
notracial,1
ia,1
halaqah,1
tund,1
jeged,1
experiencea,1
producthop,1
nowand,1
ideashmmmm,1
40someth,1
muchus,1
apollonia,6
kotero,1
921,1
minneapoli,3
horstachio,1
fizzlybear,1
vp,1
schuckett,1
chalkboard,1
bloomington,1
tarrinno,1
madeperiod,1
benton,2
rockpopfunk,1
imp,1
twit,1
huntsberi,1
pleaseeejust,1
maestropeac,1
notflesh,1
password,1
cryingtak,1
notslow,1
rerat,1
luv,1
39th,1
minnesotan,1
vip,1
motherhow,1
gielgud,1
apallonia,1
appallonia,1
musicprinc,1
appelonia,1
goodbecaus,1
musicianship,1
splay,1
tarentino,1
teenish,1
directorswrit,1
notstun,1
crazyappropri,1
uptempo,1
ua,1
onesa,1
bluea,1
appolonia,1
nikkion,1
cryth,1
heartpleas,1
indianvalu,1
strengthen,3
hasbeen,1
macarena,1
orwellian,1
upsurg,1
reemerg,1
auspici,1
disposit,1
ersatz,1
doggerel,1
typefilm,1
espeic,1
dumpster,1
stadium,15
titti,1
egot,1
hypnotis,1
mid20,1
prebev,1
groupi,1
notextra,1
everdeclin,1
tinni,1
retrorecr,1
pathbreak,1
aadha,1
hamaari,1
hummabl,1
lensthi,1
occlud,1
mediocretounintent,1
betterknown,1
dalton,20
rochest,19
zelah,14
bront,10
thornfield,3
11yearsold,1
ciarán,1
hind,2
ripost,1
sargasso,1
diwani,1
srk,1
shahidamrita,1
filmamrita,1
gell,1
relect,1
plagiar,1
preschool,2
89,2
bookwhat,1
tragicwhil,1
strengthcourageshy,1
storya,1
thisth,1
newspaperssh,1
herhowev,1
devastatingthi,1
nearperfect,3
brontë,2
northang,1
abbey,1
tenner,1
sussanah,1
eyrebi,1
ciarin,1
sanctiti,1
sneakedin,1
tobemarri,1
qayamat,1
tak,1
chuke,1
sanam,1
freshnessonscreenchemistri,1
basanti,1
raho,1
munnabhai,1
kabul,1
viewingbusi,1
dhoom2,1
fanaa,1
golmaal,1
timepassfuzzystylecrap,1
ardor,1
glaringwhen,1
expectveri,1
2530,1
37,1
notyoung,1
bookand,1
greaterif,1
manycolor,1
topofthelin,1
handsomest,1
bookworm,1
nothandsom,1
realitymind,1
bertinelli,2
everyoneespeci,1
vcrs,1
thescreamonlin,1
lowood,3
overword,1
charolett,1
unedit,2
gateshead,1
rosamund,1
itsh,1
psi,1
dvdwith,1
starsor,1
notedit,1
calvinist,1
notsettl,1
callan,2
adrien,1
hillman,1
rattlesnak,1
squirminduc,1
pettet,1
jordach,1
ampute,1
hensley,1
cleavon,1
hardnos,2
stringer,1
goga,1
tessier,1
kirkland,1
reduct,1
farfromgreat,1
purgatori,2
mcallist,1
photojournalist,1
greeley,1
cubitt,2
strandsand,1
socorro,1
pisana,1
khakiwear,1
schnook,1
midamerican,1
noo,1
joisey,1
longhair,1
hippydippi,1
aj,2
hels,2
vito,2
newdead,1
mesa,1
hasnt,1
infinnerti,1
kfs,1
aaaand,1
fizzl,1
falco,3
careerdefin,1
couldb,1
swore,1
vendetta,1
actingboss,1
polesmok,1
spadafor,1
pethumanmomo,1
jdorama,1
actorsress,1
koyuki,2
matsujun,1
hana,1
yori,1
dango,1
fukushima,1
mysojucom,1
sumir,1
iwaya,1
momo,2
kimi,1
wa,1
petto,1
groovyneat,1
crinkli,1
zenlik,1
madslash,1
hoodi,1
garagepunk,1
upish,1
diy,1
aestheic,1
soundeditinglightingactingetc,1
parodyfunni,1
himjack,1
notstray,1
arcadelik,1
bullettim,1
gamestyl,1
fightem,1
dtr,1
dev,5
anand,5
prashant,2
zeenat,4
aman,3
jasbirjanic,1
jasbir,1
pageant,1
tailormad,1
bespectacl,1
buddha,1
chirpi,1
mumtaz,2
rama,4
pard,1
70shippi,1
spoiledon,1
dekho,1
deewanoram,1
badnam,1
karo,1
devji,1
nepal,2
kathmandu,2
pujari,1
rd,2
burman,4
brothersist,2
notunfunni,1
pileon,1
iskon,1
multi,2
rajendranath,1
mehmood,1
ak,1
hangal,1
achala,1
sachdev,1
panchamda,1
dum,1
maro,1
dudikoff,2
atherton,1
ropey,1
boop,2
seenim,1
factsif,1
opinionsom,1
notmistaken,1
olen,1
toughbad,1
camára,1
alternativa,1
afortun,1
dayth,1
spanishand,1
cosa,2
hacen,2
valga,1
gómez,2
eduard,2
fernandez,2
median,1
parado,1
tautou,1
hoy,1
pued,1
ser,1
gran,1
diabi,1
serrat,1
hortensia,1
belensh,1
valeriana,1
preclud,1
belén,1
pardo,1
sacristan,1
anodyn,1
notpreclud,1
notsuffici,1
marqui,1
sade,1
tobe,1
hooper,1
capomezza,1
malacici,1
oppositeextremeend,1
notdegrad,1
angelena,1
hilariousthey,1
enemiesth,1
playthey,1
apartspoil,1
defil,1
fleischer,1
studiosparamount,1
schnitz,1
488,1
fiftyperc,1
postcoloni,1
gees,1
moralityquest,1
anansa,1
andthi,1
bos,2
flavia,6
heret,5
moviebuy,1
massaudi,1
nunsploit,6
postfeminist,1
sadism,2
florinda,3
bolkin,2
casar,2
piovani,3
gaetani,1
musalman,1
martyrdom,1
otranto,1
monaca,1
muslmana,1
bolkan,3
hexploit,1
witchhunt,1
mingozzi,3
executionscen,1
cultproduct,1
giallomasterpiec,1
sevizia,1
paperino,1
abccbsnbc,1
nippleremov,1
legskin,1
nunsploit70,1
fans810,1
mainstay,1
wellreceiv,1
alfio,1
contini,1
druginduc,1
stingi,1
semiporn,1
flaviaflorinda,1
famei,1
fathertir,1
herrap,1
pigstysexu,1
cravingshors,1
castrationflavia,1
outsideabrahamth,1
repentaft,1
tarantulaswho,1
wallsflavia,1
nunsploitationth,1
timesth,1
welldevelopedoverallflavia,1
goreyou,1
it8,1
nottortur,1
reportedi,1
obedi,2
complicitor,1
ahm,1
corlan,1
euroexploit,1
pioneerfemin,1
maría,1
urin,1
amen,1
badmouth,2
apollo,2
benedict,2
starbuck,1
legendpart1,1
2and,1
pegasus,1
starringrichard,1
swartz,1
stauffer,1
eightieslook,1
zerobudget,1
stank,1
jismfun,1
derisori,1
filmsimpli,1
casti,1
chapel,1
notenforc,1
chemistrysh,1
preproduct,1
fotp,1
kiddiecartoon,1
toughgal,1
emmett,1
eleniak,4
mseleniak,1
mcnamara,1
rookieabout,1
discharg,1
guff,1
braincandi,1
allmal,1
valor,2
onesizefitsal,1
iranbahrain,1
notonesizefitsal,1
notprofession,1
notiranian,1
supurrrrb,1
mustseetv,1
reproduct,2
nos,1
jafar,9
panahi,16
moreless,1
offsid,12
wrongdoer,1
teenagegirl,1
tehran,4
mandartori,1
bahrain,6
highstak,1
notrestrain,1
jl,1
truffault,1
schemat,1
egal,1
patern,2
patriarchi,1
qv,1
20081221,1
ru,1
pvr,1
inaccess,1
fundamentalist,1
demonis,1
sharia,1
obstreper,1
preworld,1
bahrainiran,1
independentminded,1
interced,1
anonimul,1
danub,1
delta,1
seriocom,1
sexism,2
sigfri,1
azadi,2
qualif,1
fervor,1
adlai,1
ayatollah,1
notiran,1
kiarostami,2
majidi,1
nondocumentari,1
straightaway,1
lighthand,1
cultureclash,1
bullrun,1
harrod,1
bluff,1
geisha,1
townsend,1
envoy,1
1850s,1
gunboat,2
1853,1
compliancea,1
psread,1
diplomaci,3
adultori,1
defray,1
hmm,1
unexcit,1
cholera,1
tanglefoot,1
archeri,1
notwelcom,1
vrs,1
selfimpos,1
notenthusiast,1
fanzinethos,1
preblockbust,1
barkin,4
worklik,1
byrn,7
maclachlan,3
notworklik,1
comedyth,1
hystericalil,1
reiner,2
mortuari,1
anka,3
vick,2
funiest,1
crimelif,1
reali,1
vic,3
holliday,1
silva,2
carisl,1
smoothi,1
rubout,1
lacon,1
mortician,1
gottlieb,1
gravedigg,1
standoff,1
byer,1
italianamerican,1
snout,1
chutney,1
sigfreid,1
hatian,1
tributeband,1
dorkili,1
abreast,1
outshoot,1
lizardri,1
notgabriel,1
notpractic,1
bullshit,1
what´,1
dna,1
unconnect,1
biscuit,1
lawfre,1
deepen,1
loutish,1
vulturin,1
brasswar,1
squirmish,1
gim,1
timetrigg,1
raptor,3
goten,1
ebenez,6
yearnaymi,1
plothol,1
pillar,1
bono,2
acquitt,1
keef,2
brasell,2
eschelon,1
municip,1
braley,1
1951,5
walchek,1
cscott,1
detmer,1
quell,1
to,1
t4,1
resurfac,2
hardtobeliev,1
flawsinclud,1
attemptsthi,1
madelen,1
ursula,2
andress,2
rn,1
benito,1
varotto,1
duilio,1
prete,1
leonida,1
bottacin,1
piso,1
businessmen,5
illrenown,1
edel,3
starck,3
foggiest,1
synchronis,1
pseudohappi,1
comewatch,1
sprung,1
mcbeal,1
clubberin,1
dirrti,1
comedybut,2
reigngiv,1
performancewhil,1
112001sandler,1
finemana,1
worldjohnsoncheadlea,1
dentistencount,1
buddysandlerand,1
timesw,1
seea,1
mandustin,1
hoffmanfineman,1
situationsoldi,1
musicappear,1
forin,1
finemanthat,1
familyh,1
jobin,1
instanceh,1
cracksi,1
cheadl,18
deathgrip,1
johnsondon,1
finemanadam,1
sandlerand,1
realitychoos,1
oakhurtsliv,1
griefbut,1
jada,5
pinkett,4
attorneyguardian,1
springsteen,2
loudwhi,1
singersongwrit,1
sandlertyp,1
hijack,2
reconnect,2
bangon,1
camill,1
lach,1
imani,1
hakim,1
fireman,1
gooddolbi,1
byran,1
sugarman,1
excolleg,1
fineman,5
solidifi,1
brilliant,1
cloister,1
oakhurst,2
liv,4
homelif,1
lidia,1
sinclair,1
remar,1
devorah,1
décor,1
punchdrunk,4
notfix,1
notchar,1
oer,2
alastair,2
ebeneez,1
2819,1
pinkettsmith,1
melinda,1
newsom,1
formerbest,1
movieoftheweek,1
treacl,1
blankman,1
911orient,1
nonfactor,1
reti,1
rein,1
sobr,1
mim,1
hilta,1
ten9,1
carotid,1
notsick,1
postdramat,1
hynd,1
daltrey,1
vedder,1
chipper,1
psychiatri,1
characterbas,1
veddar,1
notfree,1
friendwhit,1
sxsw,1
faceunless,1
courseyou,1
christmas,2
snowcov,1
34th,1
suzann,2
counteroff,1
tiedup,1
reay,1
carhart,1
greytack,1
yoakam,3
apel,1
ludlum,1
dahl,11
tay,1
garnett,1
empathis,1
fasten,1
doodl,1
overseen,1
peaksish,1
wender,1
hisself,1
simil,1
ibm,1
lynchr,1
ncage,1
ute,1
stealnot,1
circumstancesconsequ,1
wifemr,1
intentionsin,1
shein,1
lfboyl,1
walshmr,1
roadtempt,1
onh,1
hospitalwher,1
shotmr,1
jtwalsh,1
whenescap,1
custodymrcag,1
commissionabout,1
alreadybut,1
eventsth,1
dhopper,1
killerlik,1
veteranthi,1
serendip,1
outthink,1
survivea,1
unbow,1
moviewithin,1
occasionsbut,1
notoutand,1
notstealnot,1
schmuck,1
reshoski,1
showsit,1
notcomplic,1
rrw,1
dykeish,1
rounder,2
aclass,1
1520,1
yoakum,2
snowcap,1
unif,1
moviebecaus,1
thirdrat,1
porcelain,1
acc,1
flyyn,1
pts,1
slideguitar,1
fin,1
vamptramp,1
usuallysuperfici,1
wrinkl,4
brow,1
madr,1
layov,1
noirexcel,1
disbeliefbut,1
guitarbas,1
bravi,1
tutti,1
familiesit,1
dvdr,1
guinnesss,2
stratton,5
elig,1
audienceth,1
pre1960,1
guiness,4
postwwii,2
chug,1
guinesss,1
mackendrick,4
guin,12
coronet,3
middesc,1
oftrais,1
obi,1
kenobi,1
designit,1
knighthood,1
titfield,1
thunderbolt,1
ladykil,3
dighton,1
macdougal,1
chemist,1
mildmann,1
greenwood,5
thesig,3
shrewsburi,1
fountainhead,1
fibr,1
gm,1
workparticular,1
1940s1950srang,1
screenfar,1
anerraccid,1
gough,4
shipshap,1
expenditur,1
frankel,1
malleson,1
duncan,1
lamont,1
dessic,1
notcharact,1
starrer,1
ree,2
workforc,1
dirtresist,1
polym,1
thesing,1
knudsen,1
minder,1
httpwwwreplaydvdcoukjokingaparts1htm,1
nonpal,1
cityslick,1
30outof10,1
notlead,1
chulawass,1
beatti,14
feral,1
filmsshow,1
woodward,2
notwidescreen,1
synonom,1
banjo,10
woodsman,1
woodsmen,1
supersed,1
supposit,1
katrina,1
cahulawasse,5
slicker,1
appalachia,2
whitewat,1
dam,7
wellcaptur,1
boorman,9
vilmo,2
zsigmond,2
stuntman,1
weissberg,1
mendel,1
charley,1
notbuild,1
renyold,1
labouf,1
machismo,1
riversid,1
imbr,1
notregard,1
philosopherhunterwarrior,1
forgottensoon,1
dickey,5
whenc,1
ordealth,1
actorsplay,1
partsi,1
oneburt,1
screena,1
beattyronni,1
coxbil,1
mckinneyand,1
brieflyjam,1
dickeyth,1
baseda,1
aintryit,1
disturbingand,1
kidsof,1
courseshould,1
greatdramat,1
stomachchurn,1
sodomis,1
canoeist,1
notresult,1
buggeri,3
primus,1
gator,1
papillon,1
greatther,1
bobbyand,1
versionth,1
inbreed,1
banjoplay,1
unrespons,1
waver,2
noncorrel,1
tart,1
cratchit,1
clockwork,1
squeal,2
pulsepound,1
mckinney,1
machobehavior,1
miserypoverti,1
mountainland,1
zardoz,1
numberless,1
postdeath,1
philosophicalandcultur,1
sinewi,1
wilt,1
bogeymen,1
urbanis,1
homo,2
sapien,1
survivalist,1
upanddown,2
ttws,1
primordi,1
coenophil,1
cinemago,1
notexpand,1
notrecaptur,1
hatchetjob,1
carrel,2
lerch,1
carel,10
binoch,5
cratchitt,1
tosort,1
criedi,1
journeytolov,1
notridicul,1
brittani,1
lawston,1
bookstor,1
meu,1
irmão,1
nossa,1
namorada,1
writtenthank,1
hedgesand,1
columnist,2
lender,1
homecom,1
prescreen,1
heretheyr,1
notgag,1
alba,2
dumbeddown,1
aftertast,1
tian,1
2832010,1
zhi,2
chun,2
archiev,1
fei,1
mu,1
gc,1
unbelivebl,1
catylast,1
oppurun,1
chen,7
cote,1
notoutdat,1
verneuil,3
19601980,1
scoresettl,1
gabin,1
belmondo,1
fernandel,1
comm,1
icar,1
montand,3
costagavra,1
lambraki,1
laveu,1
stalinist,1
milgram,2
surpr,1
althogh,1
assasin,1
volnay,1
procuror,1
analyt,1
headstart,1
daslow,1
icarus,1
notuninterest,1
parallax,1
volney,1
oracl,1
notwors,1
ginti,2
williamson,4
napkin,1
selleck,1
putz,1
themesthi,1
baction,1
precredit,1
unshaven,1
bonker,4
werefallinginlov,1
notfear,1
specialr,1
didor,1
trashthi,1
belinda,1
mayn,1
notolga,1
heldar,1
failedth,1
digg,1
condemnedand,1
ruff,1
simpathet,1
soundstag,1
onsit,1
7500,1
mccomb,1
vijay,1
notboast,1
delapid,1
ley,1
herod,1
bajo,1
mamá,1
también,1
coronel,1
tien,1
quien,1
escriba,1
márquez,3
compadr,1
ripstein,3
luján,2
pared,3
peruvian,1
iberian,1
peninsular,1
garcíadiego,1
arturo,1
godot,1
lujan,1
agustin,1
fraca,1
asthmat,2
nogal,1
hush,1
dona,1
shit,1
augustin,1
gamecock,1
8000,1
disslik,1
abank,1
jude,6
hoechlin,4
godfathertyp,1
perdit,7
71202,1
salliwan,1
notblown,1
filmsam,1
camaraderiebrilli,1
hanksmichael,1
jobgreat,1
againh,1
legendgreat,1
newmanjud,1
craigcast,1
goodyou,1
1930sset,1
1930sthis,1
erasoundtrack,1
sonway,1
likingdeserv,1
rooneypaul,1
newmanan,1
sontyl,1
hoechlinwit,1
reporterphotograph,1
tucci,1
filmtom,1
sonthat,1
endrent,1
unwholesom,1
visualsveri,1
plotbut,1
actiongangst,1
sullivani,1
othersbut,1
filmh,1
hankss,1
brilliantther,1
mendesa,1
exrent,1
allergi,1
illlit,1
tommygun,1
louder,1
a10,1
bah,1
humbug,1
malevol,1
miscreant,1
rollsroyc,1
notpurport,1
scorcese,1
alittl,1
cthd,1
necroborgzombi,1
7ish,1
chacho,1
tetsuoth,1
bellicos,1
fckin,1
everdevelop,1
bizarrohorrortetsuosplatt,1
horrorgor,1
splatterfest,1
yum,2
musthav,1
henenlott,1
warmachin,1
stomachturn,1
creatureborg,1
tetsuomeetsgwar,1
hyperkinet,1
you710,1
yudai,1
yamaguchi,1
junichi,1
noway,1
ketchup,1
sahan,1
gokbakar,2
togan,1
